SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,2,6,1998,United States,Connecticut,Windham,Pomfret,,-71.9221,41.849,,Route 101 west of Quinnebaug River bridge,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,17,6,1998,United States,Connecticut,Windham,Chaplin,,-72.1245,41.7988,,Natchaug State Forest behind Chapllin town garage,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,7,5,1998,United States,Connecticut,Tolland,Mansfield,Storrs,-72.2498,41.8104,,UCONN campus,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,17,10,1999,United States,Connecticut,Tolland,Mansfield,,-72.3114,41.8111,,Spring Manor Farm,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,12,6,1999,United States,Connecticut,Hartford,Hartford,Keney Park,-72.6661,41.8022,,,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,23,6,1999,United States,Connecticut,New Haven,New Haven,,-72.9089,41.3276,,Mill River,,,,0
Frangula alnus,CONN,IPANE,Erin R. Andrus,,30,6,1999,United States,Connecticut,Fairfield,Norwalk,Chimon Island,-73.3922,41.0658,,,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,3,6,2000,United States,Connecticut,New Haven,Meriden,Hubbard Park,-72.8285,41.5532,,k east of band shell,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,16,5,2001,United States,Connecticut,New London,Stonington,Mystic,-71.9669,41.3542,,,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,13,6,2001,United States,Connecticut,Litchfield,Sharon,,-73.4053,41.822,,southwest corner of Route 4 and Northrup Road,robust shrub,,,0
Frangula alnus,CONN,IPANE,Christopher T. Martine,,12,5,2002,United States,Connecticut,Hartford,Manchester,,-72.5039,41.7953,,"Salters Pond, north shore",,,,0
Frangula alnus,CONN,IPANE,Christopher T. Martine,,6,7,2002,United States,Connecticut,Hartford,Manchester,,-72.5247,41.7753,,75 Lorraine Drive.,"With Rachel F. Martine; Partly shaded mulched area beneath mature oak and hemlock; with seedlings of Celastrus orbiculatus, Rubus Phoenicolasius, and Ulmus rubra.",,,0
Frangula alnus,CONN,IPANE,Christopher T. Martine,,11,7,2003,United States,Connecticut,Hartford,Manchester,,-72.566,41.779,,"Laurel Marsh Hiking Trail, edge of woods at parking area","With Isabel Martine; Abundant and invasive throughout understory of moist woods; immature fruits- greenish yellow, blushing red; flowers- white",,,0
Frangula alnus,CONN,IPANE,Christopher T. Martine,,22,5,2003,United States,Connecticut,Hartford,Manchester,,-72.5247,41.7753,,Hills behind Big Y market at jct. Tolland Turnpike and Parker Street,"Associated taxa: Euonymus alatus, Rhamnus cathartica, Euonymus europaeus, Prunus virginiana",,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,5,11,2005,United States,Connecticut,Tolland,Mansfield,Storrs,-72.2563,41.8187,,University of Connecticut campus near north entrance off Route 195,Campus ornamental planting; atypically dense fastigiate shrub ca. 4 m tall,,,0
Frangula alnus,GH,IPANE,Edwin Hubert Eames,,27,7,1928,United States,Connecticut,Fairfield,Redding,,-73.3933,41.3044,,,"with W. J. Starr; with Spiraea tomentosa, Vaccinium sp. &c; several shrubs",,,0
Frangula alnus,GH,IPANE,Steven R. Hill,,29,5,1981,United States,Connecticut,Hartford,Wethersfield,,-72.6983,41.6794,,"area cleared for extension of Old Reservoir Rd., W side of Old Reservoir",flowers cream-green; occasional shrub 7 ft tall,,,0
Frangula alnus,NCBS,IPANE,Elmer Worthly,,18,6,1947,United States,Connecticut,Fairfield,Greenwich,,-73.6142,41.039,,Audubon Nature Center,with L. J. Bradley; in moist soil,,,0
Frangula alnus,NCBS,IPANE,Leonard J. Bradley,,18,6,1947,United States,Connecticut,Fairfield,Greenwich,,-73.6142,41.039,,Audubon Nature Center; along entrance road,,,,0
Frangula alnus,NCBS,IPANE,Gordon C. Tucker,,5,5,1989,United States,Connecticut,New London,Norwich,,-72.088,41.5502,,"west side of Route 395, just south of Route 82; large cemetery",,,,0
Frangula alnus,NEBC,IPANE,Edwin Hubert Eames,,17,9,1940,United States,Connecticut,Fairfield,Fairfield,,-73.2724,41.1757,,,"forming a thicket, in shade",,,0
Frangula alnus,NEBC,IPANE,Frank Conklin Seymour,,30,7,1964,United States,Connecticut,Tolland,Mansfield,Storrs,-72.25,41.8083,,,One shrub in meadow with Campanula aparanoides and Glyceria canadensis; cultivated on campus 1/2 mile away,,,0
Frangula alnus,NEBC,IPANE,Gordon C. Tucker,,5,5,1989,United States,Connecticut,New London,Norwich,,-72.1108,41.5149,,"large cemetery; west side of Route 395, just south of Route 82",,,,0
Frangula alnus,NEBC,IPANE,Jonathan D. Kusmin,,16,10,1989,United States,Connecticut,Tolland,Mansfield,Storrs,-72.2601,41.8071,,Uconn's X-lot south hillside,"Flw white/green, fr dark maroon [sic]",,,0
Frangula alnus,YU,IPANE,George E. Nichols,,2,11,1916,United States,Connecticut,New Haven,New Haven,Beaver Ponds Park,-72.9411,41.3297,,,,,,0
Rhamnus frangula,YU,GBIF Data portal search='Rhamnus frangula',E. H. Eames,YPM CBS 025879,27,7,1928,United States,Connecticut,Fairfield ,,Redding,-73.3914,41.305,,,,,,0
Rhamnus frangula,YU,GBIF Data portal search='Rhamnus frangula',L. J. Bradley,YPM CBS 022703,18,6,1947,United States,Connecticut,Fairfield ,,Greenwich,-73.6387,41.0692,,,,,,0
Frangula alnus,YU,IPANE,John R. Reeder,,1,11,1948,United States,Connecticut,New Haven,New Haven,,-72.9241,41.3101,,north of Yale University Observatory along Prospect Street,,,,0
Rhamnus frangula,CHIC,vPlants,J. F. Steffen,751,31,5,1988,United States,Illinois,Cook,Glencoe,Turnbull Woods,-87.778965,42.149902,1000,"CBG, Turnbull Woods, mid section, west of road.",,,,0
Rhamnus frangula,CHIC,vPlants,"T. M. Antonio, J. Epting, S. Masi",8418,18,6,1996,United States,Illinois,Cook,Markham,Paintbrush Prairie,-87.706394,41.609317,1000,"Paintbrush Prairie, Markham. Millard Ave. off Frontage Rd. of Interstate 294. Collected east of main path near large pond",,,,0
Rhamnus frangula,CHIC,vPlants,"T. M. Antonio, J. Epting, S. Masi",8689,26,8,1996,United States,Illinois,Cook,Palos,Belly Deep Slough,-87.847254,41.710772,1000,"Belly Deep Slough, Palos Forest Preserve, Hickory Hills: Kean Ave., south of 95th St. East edge of slough.",,,,0
Rhamnus frangula,CM,From Curator,"Bernard, J.P.",334569,8,11,1954,United States,Illinois,,,,-87.980627,42.08836,3000,Arlington Heights,en bordure du verger,,,0
Rhamnus frangula,CM,From Curator,"Ahles, H.E.",132736,12,9,1954,United States,Illinois,Champaign,,,-88.20727,40.110588,3000,Urbana,along railroad,,,0
Rhamnus frangula,CM,From Curator,"Kartesz, J.",230115,22,5,1974,United States,Illinois,Will,,,-88.090076,41.505472,40000,"T-3. 2E, 1/2 N Godley [sic]",old stripmined area,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,E. E. Sherff,300299,8,6,1912,United States,Illinois,Cook,,,-87.78106,42.134451,10000,"Skokie Marsh, W. of Glencoe",in thicket,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,J. A. Steyermark,930589,30,6,1938,United States,Illinois,Cook,River Forest,,-87.829135,41.90058,5000,,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,J. Freymuth,929458,,7,1938,United States,Illinois,Cook,River Forest,,-87.813948,41.897809,10000,,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,H. C. Benke,1010651,28,6,1939,United States,Illinois,Cook,Des Plaines,,-87.883401,42.033364,10000,,probably planted,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,H. C. Benke,1010661,28,6,1939,United States,Illinois,Cook,Des Plaines,,-87.883401,42.033364,10000,,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,J. A. Steyermark,1419101,8,9,1945,United States,Illinois,Lake,,,-88.189878,42.357372,10000,NW of Volo,tamarack swamp,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,J. A. Steyermark,1362055,14,10,1947,United States,Illinois,Lake,,,-88.130252,42.204718,10000,"Biltmore Estates subdivision, 5 mi. north of Barrington, at 117 North Hill Road",in woods,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,F. A. Swink,1415220,17,5,1952,United States,Illinois,DuPage,,,-87.96374,41.706652,10000,near Sawmill Creek in Rocky Glen Forest Preserve west of Palisades,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,F. A. Swink,1561328,3,8,1952,United States,Illinois,Lake,,,-88.139247,42.258912,25000,Roney Farm near Wauconda,in a tamarck bog,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,F. A. Swink,1415221,24,5,1952,United States,Illinois,Kane,,,-88.266501,42.064199,1000,Trout Park north of Elgin,in alkaline springy ground,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,F. A. Swink,1496572,23,5,1953,United States,Illinois,Cook,Morton Grove,,-87.783965,42.046532,5000,near the Chicago River in Linne Woods at Morton Grove,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,J. W. Thieret,1440747,17,6,1955,United States,Illinois,DuPage,,,-88.075991,41.807921,1000,"near junction of #53 and Warrenville Road, north of Lisle",at roadside,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,N. V. Haynie,1447286,8,7,1956,United States,Illinois,DuPage,Villa Park,,-87.988883,41.889832,5000,at home of Miss Nellie Haynie,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,S. F. Glassman,2265596,18,7,1957,United States,Illinois,Cook,,,-87.885557,41.688568,1000,,4' tall shrub,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,R. A. Evers,2265616,18,6,1958,United States,Illinois,Lake,,,-88.189878,42.357372,2000,in Volo Bog north of Volo,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,S. F. Glassman,2265598,23,5,1958,United States,Illinois,Cook,,,-88.073133,42.143754,5000,East of Rt. 12 & Dundee Rd,mixed deciduous woodland. flowers white,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,S. F. Glassman,2265600,28,5,1960,United States,Illinois,Cook,Morton Grove,,-87.775358,42.033227,1000,,cut over woodland,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,S. F. Glassman,2265595,29,7,1967,United States,Illinois,Lake,,,-88.189878,42.357372,2000,"Volo Bog, 1 mi. N. of Volo; tamarack bog",Tamarack Bog,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,E. M. Smith,2265602,3,5,1968,United States,Illinois,DuPage,,,-87.950418,41.839071,10000,"Forest Preserve No. 1, near Oak Brook",,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,A. O. Crook,1992989,,10,1975,United States,Illinois,Kane,Aurora,,-88.010622,41.807088,10000,"campus of George Williams College, near Downers Grove",shrub-invaded ridge,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,M. Nee et al.,1886911,31,8,1980,United States,Illinois,Lake,,,-88.130252,42.204718,1000,the former Julian A. Steyermark property; 5 miles N of Barrington,on hilly Valparaiso moraine,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,M. B_hlke et al.,2122917,2,7,1993,United States,Illinois,DuPage,Downers Grove,,-88.056536,41.817417,2000,side of 2-track dirt road in thicket,,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,T. G. Lammers,2156160,12,10,1995,United States,Illinois,Will,Wilmington,,-88.199552,41.274401,1000,"parallelling State Hwy 129, 1 mile north of its junction with State Hwy 113","along railroad tracks, in swale in sandy prairie",,,0
Rhamnus frangula L.,F,Field Museum and vPlant,T. G. Lammers et al.,2177305,24,6,1997,United States,Illinois,Cook,Palos,,-87.864013,41.677104,1500,"Swallow Cliff Woods Forest Preserve, southwest of the jct of US Hsy 45 and State Hwy 83",Oak forest and uplands,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,T. G. Lammers,2205924,9,5,1998,United States,Illinois,Cook,Palos,,-87.864013,41.677104,1500,"Swallow Cliffs Woods Forest Preserve, southwest of the jct. of US Hwy 45 and State Hwy 83, south of toboggan run",in dry-mesic forest on uplands,,,0
Rhamnus frangula,KANU,GBIF Data portal search='Rhamnus frangula',Frank J Norman; Brad Guhr,343067,19,6,2003,United States,Illinois,Lake,,"Waukegan, E side",-87.8247,42.375,,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Henry Teuscher,0047793MOR,8,10,1924,United States,Illinois,DuPage,,,-88.070421,41.803886,15000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,L. C. Hawkinson,0047791MOR,27,9,1940,United States,Illinois,DuPage,,,-88.070421,41.803886,15000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,L. C. Hawkinson,0057170MOR,27,9,1940,United States,Illinois,DuPage,,,-88.070421,41.803886,15000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,L. C. Hawkinson,0047794MOR,22,10,1940,United States,Illinois,DuPage,,,-88.070421,41.803886,15000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,L. C. Hawkinson,0047795MOR,19,6,1941,United States,Illinois,DuPage,,,-88.070421,41.803886,15000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028268MOR,4,7,1946,United States,Illinois,Cook,,,-87.871249,42.052523,10000,At Riverside.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Edward M. Smith,0028270MOR,18,5,1969,United States,Illinois,DuPage,,,-87.975559,41.71997,5000,"Argonne National Lab., in oak woods along Eastwood Cutoff.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Robert H. Read,0028265MOR,22,6,1970,United States,Illinois,DuPage,,,-88.064531,41.815265,1000,"Growing on an island in Bur Reed Marsh, Morton Arboretum.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Dick Young,0028281MOR,7,8,1974,United States,Illinois,Grundy,,,-88.26194,41.224651,1000,Braceville - Main St. & G.M. & O. RR - SW corner. Wet soil.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Dick Young,0028284MOR,19,5,1974,United States,Illinois,Kendall,,,-88.432873,41.687732,5000,In prairie remnant S of gravel pits N of BN RR.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Raymond F. Schulenberg,0028291MOR,20,5,1976,United States,Illinois,Will,,,-88.216038,41.24216,10000,South of Braidwood. In wet depression in sandy soil.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Robbin C. Moran,0028286MOR,23,5,1977,United States,Illinois,Lake,,,-87.837905,42.275636,10000,Ravine bed.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Ursula Rowlatt,0028263MOR,16,7,1978,United States,Illinois,Cook,,,-87.740843,41.975843,1000,La Bagh Woods.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028275MOR,11,7,1978,United States,Illinois,Cook,,,-88.253912,42.013925,1000,"At the southeast edge of Elgin, south of the Bluff City Cemetery.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028279MOR,11,7,1978,United States,Illinois,Kane,,,-88.266497,42.064207,1000,At Trout Park in Elgin.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028273MOR,22,5,1979,United States,Illinois,DuPage,,,-88.181044,41.903589,1000,"Just NE of West Chicago, N of the Illinois Prairie Path, in large marsh area S of the Chicago & Great Western RR, ca. 1/4 mi E of the Prince Crossing Road.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Erwin F. Evert,0028274MOR,9,5,1982,United States,Illinois,Cook,,,-87.871249,42.052523,1000,"Carle Woods, just N of Rt. 58, Golf Rd., and E of the Des Plaines River.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028280MOR,26,7,1984,United States,Illinois,McHenry,,,-88.231442,42.314809,1000,"At Moraine Hills State Park, along the Pike Marsh Trail.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Nick A. Stoynoff,0028269MOR,10,7,1988,United States,Illinois,DuPage,,,-88.22424,41.891363,1000,Winfield Township; ca. 200 ft. E of power lines crossing prairie path bordering N side of West Chicago Prairie. N side of path. In shrub-carr.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Nancy Coons,0028272MOR,31,7,1989,United States,Illinois,DuPage,,,-88.238929,41.936799,,"Roadside along railroad tracks, 0.7 mi N of North Ave. along Powis Rd. West Chicago.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,S. Marousek,0028277MOR,19,7,2000,United States,Illinois,DuPage,,,-88.0522,41.8165,,"1 mile N of Lisle off I-88. Parking 8, along Oakwood Loop, east side.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Jason Sturner,0050788MOR,18,5,2007,United States,Illinois,DuPage,,,-88.0537,41.8171,,"The Morton Arboretum, East Side. Along Main Trail Loop 2 near the bridge at Bur Reed Marsh.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Jason Sturner,0051066MOR,20,9,2007,United States,Illinois,DuPage,,,-88.0542,41.819,,"The Morton Arboretum, East Side. Woodland opening.",,,,0
Rhamnus frangula,MU,From Currator,"DeShurko, J.",,2,7,1978,United States,Illinois,Cook ,,,-87.828941,42.127531,,"Found 10m E of railroad trachs on N side of SR 68 just W of Colonnade Dr in Northbrook, Ill; branch from tree 2.5 m tall; only one of species present; flowers white, clay soil.",,,,0
Rhamnus frangula,MU,From Currator,"Lammers, T.G.",,24,6,1997,United States,Illinois,Cook ,,,-87.867131,41.673919,,"Illinois: Cook County: Palos Twp. Swallow Cliff Woods Forest Preserve, Southwest of the jct of US Hwy 45 and State Hwy 83. Oak forest on uplands.",,,,0
Rhamnus frangula,paper,Taft and Solecki 1990,,,,,1950,,Illinois,Lake,,,-88.13,42.39,10000,Gavin Bog,,,,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.; Chuey, C.F.",501003,3,8,2002,United States,Indiana,LaPorte,,,-86.61722222,41.67944444,,ca 1 km N of Rolling Prairie,swampy roadside woods,,,0
Rhamnus frangula L.,F,Field Museum and vPlant,C. W. Duesner,421311,,,1908,United States,Indiana,Lake,Pine,,-86.962409,41.660893,10000,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Thomas W. Post,0028278MOR,7,8,1984,United States,Indiana,Jasper,,,-87.247322,41.078626,10000,"In a disturbed savanna on sandy soil, just east of Fair Oaks.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028289MOR,18,6,1985,United States,Indiana,St. Joseph,,,-84.931685,41.569316,15000,"Just northwest of Hamilton, south of the Indiana Toll Road, in disturbed ground along Hamilton Trail.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028296MOR,25,8,1987,United States,Indiana,LaPorte,,,-86.923049,41.708691,1000,"Northwest of Michigan City in the vicinity of the parking area for Mt. Baldy, just east of the county line, on the grounds of the Indiana Dunes National Lakeshore.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028294MOR,7,7,1989,United States,Indiana,Jasper,,,-87.247322,41.078626,10000,"North of 500N Road near the Louisville & Nashville RR, just southeast of Fair Oaks. Along the railroad.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028295MOR,23,6,1989,United States,Indiana,Porter,,,-87.053931,41.457416,5000,"Collected along the Norfolk & Western RR and U.S. 30, in Valparaiso. In woods near Route 30 and the railroad.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028585MOR,24,5,1989,United States,Indiana,Porter,,,-87.085501,41.645334,1000,South of Dune Acres at Cowles Bog.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028293MOR,16,6,1989,United States,Indiana,LaPorte,,,-86.583587,41.689709,10000,Near the South Shore RR and 600E Rd. 2 1/2 mi W of the town of Hudson Lake; in partly shaded ground.,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028288MOR,28,6,1990,United States,Indiana,Newton,,,-87.452342,41.0327,10000,"Near a ditch along the west side of 200W Road, about 2 miles northeast of Enos. 45? 47'. In open ground near the ditch.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Elizabeth Rossi,0028283MOR,28,6,1990,United States,Indiana,Newton,,,-87.452342,41.0327,10000,"On the west side of 200W Road, about 2 miles NE of Enos. Beside ditch through cultivated fields.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Elizabeth Rossi,0028282MOR,7,6,1990,United States,Indiana,LaPorte,,,-86.848211,41.682356,10000,"Location south of Rt. 20, about 3 mi SW of Michigan City. Near high-tension wires. In open area.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Floyd A. Swink,0028290MOR,1,7,1992,United States,Indiana,Starke,,,-86.605422,41.296426,1000,"In East Crown Hill Cemetery, east of Knox. In partly shaded ground at the cemetery edge.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Sandy Whisler,0031107MOR,3,8,1992,United States,Indiana,Porter,,,-86.941374,41.701218,10000,"Wet, scrubby woods N of Beverly Dr. and slightly W of Kintzele Ditch; in level, black soil.",,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,18,10,2001,United States,Maine,Cumberland,Cumberland,,-70.206,43.7651,,North side of southbound I-95 0.2 mile west of Tuttle Road overpass south of railroad tracks,Shrub ca. 2.5 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,18,10,2001,United States,Maine,York,Kittery,,-70.7178,43.1291,,Northbound Maine Turnpike at Visitor Center,Shrub ca. 2 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,31,7,2002,United States,Maine,Cumberland,Freeport,,-70.1626,43.8308,,north of Route 1 and west of Old Country Road,Abundant,,,0
Frangula alnus,NEBC,IPANE,Lawrence O. Safford,,8,8,1968,United States,Maine,Penobscot,Bradley,,-68.6274,44.8647,,Penobscot Experimental Forest; middle of Blackman Stream below dam,"large shrub, 12 ft. high",,,0
Rhamnus frangula,US,http://collections.mnh.si.edu/search/botany/ key word=frangula,"Barton, B. W.",2345153,20,5,1903,United States,Maryland,Baltimore,,,-76.7228,39.3742,,Pikesville vicinity,,,,0
Rhamnus frangula,US,http://collections.mnh.si.edu/search/botany/ key word=frangula,"Fessenden, G. R.",2235409,2,6,1952,United States,Maryland,Baltimore,,,-76.658924,39.385473,2000,Southeast of Falls road and Old Pimlico road intersection,,,,0
Rhamnus frangula,US,http://collections.mnh.si.edu/search/botany/ key word=frangula,"Baltars, E.",2179224,9,7,1955,United States,Maryland,Baltimore,,,-76.668266,39.411539,2000,"Hillside Road, west of Falls Road",,,,0
Rhamnus frangula,CHRB,From Currator,H. E. Ahles,93448,15,9,1966,United States,Massachusetts,Hampshire,Amherst,,-72.529177,42.389211,1200,"fence-row, weedy, University of Mass. Campus",,,,0
Rhamnus frangula,CHRB,From Currator,B. F. Palser,118604,4,6,1992,United States,Massachusetts,Hampshire,Amherst,,-72.52116,42.427281,2000,"Near entrance from Summer Street, Amherst, Eastman Brook Conservation Area","Shrub, 3.3 m tall",,,0
